Reactive,Active,Time
804.2961730957031,-383.3943557739258,514
732.0898132324219,-404.94708251953125,515
710.8375396728516,-403.77369689941406,516
742.9241638183594,-407.10850524902344,517
812.7269897460938,-383.2715606689453,518
861.3198852539062,-383.53397369384766,519
867.7494506835938,-379.0019302368164,520
814.3478393554688,-396.2895812988281,521
751.2473754882812,-408.16058349609375,522
717.9695434570312,-424.3193664550781,523
748.4600372314453,-415.9736022949219,524
810.4418334960938,-402.84461975097656,525
869.4797058105469,-383.94854736328125,526
875.7951965332031,-390.27117919921875,527
823.1391906738281,-410.8597869873047,528
761.4788818359375,-419.5589904785156,529
735.3864440917969,-422.6524658203125,530
761.155517578125,-420.93690490722656,531
811.1993408203125,-421.91578674316406,532
861.4622497558594,-411.2866973876953,533
877.7195434570312,-407.41969299316406,534
836.924560546875,-429.82786560058594,535
783.7993469238281,-438.6727752685547,536
760.7017364501953,-442.13621520996094,537
777.8372497558594,-454.26576232910156,538
831.1335754394531,-438.80140686035156,539
879.7070617675781,-426.14817810058594,540
887.5411376953125,-430.2198028564453,541
849.6085510253906,-436.559326171875,542
787.1163940429688,-460.3351593017578,543
765.7880401611328,-454.1172637939453,544
786.9567260742188,-456.1859893798828,545
842.0965576171875,-438.6693420410156,546
882.938232421875,-436.8501434326172,547
887.8455505371094,-436.80853271484375,548
846.078369140625,-447.4071350097656,549
788.4334716796875,-466.70558166503906,550
767.3609161376953,-475.7703094482422,551
800.0790710449219,-468.922119140625,552
858.0231628417969,-451.5399627685547,553
903.2839050292969,-439.7915496826172,554
904.2737731933594,-434.31825256347656,555
846.3992614746094,-454.8384246826172,556
781.5883483886719,-469.2546844482422,557
761.8360290527344,-470.9850769042969,558
796.4430541992188,-465.95384216308594,559
853.9879760742188,-453.40667724609375,560
903.3434143066406,-436.86827087402344,561
909.815185546875,-426.049072265625,562
849.5827331542969,-452.2177276611328,563
781.3244018554688,-466.0035095214844,564
755.0747222900391,-469.9379425048828,565
783.2958984375,-472.07066345214844,566
847.6083984375,-448.4931335449219,567
903.1050109863281,-428.3745574951172,568
905.3048400878906,-433.34857177734375,569
850.8837890625,-448.36280822753906,570
779.5600891113281,-471.0512237548828,571
755.6583709716797,-473.95005798339844,572
791.4093933105469,-465.0638122558594,573
855.2471923828125,-444.41162109375,574
902.553955078125,-435.8634796142578,575
908.706298828125,-422.67645263671875,576
844.0250244140625,-454.0517120361328,577
782.5431518554688,-453.3860321044922,578
754.2359619140625,-464.5862274169922,579
787.7169799804688,-455.2404327392578,580
840.7590637207031,-453.2574005126953,581
894.0891723632812,-435.10935974121094,582
903.4763488769531,-436.56683349609375,583
857.4586486816406,-453.6264953613281,584
796.5152893066406,-464.07701110839844,585
767.0792083740234,-472.92832946777344,586
793.6717529296875,-467.40403747558594,587
848.9635620117188,-455.0380096435547,588
899.0142517089844,-441.6997833251953,589
902.5603637695312,-451.5069580078125,590
864.1886901855469,-452.9641571044922,591
809.5903930664062,-457.18162536621094,592
776.7704772949219,-468.0612487792969,593
790.2960205078125,-473.70428466796875,594
838.3598327636719,-465.9004211425781,595
895.4940490722656,-439.7101593017578,596
903.7672119140625,-456.08958435058594,597
876.86279296875,-447.9338836669922,598
818.0353088378906,-460.7607879638672,599
773.5782165527344,-481.39306640625,600
